Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis,Population,Temperature_C,Precipitation_mm,Surface_Pressure_Pa,Dewpoint_K,Wind_Speed_ms,Meningitis_Rate_per_100k,Alzheimer's Disease and Other Dementias_Rate_per_100k,Parkinson's Disease_Rate_per_100k,Nutritional Deficiencies_Rate_per_100k,Malaria_Rate_per_100k,Drowning_Rate_per_100k,Interpersonal Violence_Rate_per_100k,Maternal Disorders_Rate_per_100k,HIV/AIDS_Rate_per_100k,Drug Use Disorders_Rate_per_100k,Tuberculosis_Rate_per_100k,Cardiovascular Diseases_Rate_per_100k,Lower Respiratory Infections_Rate_per_100k,Neonatal Disorders_Rate_per_100k,Alcohol Use Disorders_Rate_per_100k,Self-harm_Rate_per_100k,Exposure to Forces of Nature_Rate_per_100k,Diarrheal Diseases_Rate_per_100k,Environmental Heat and Cold Exposure_Rate_per_100k,Neoplasms_Rate_per_100k,Conflict and Terrorism_Rate_per_100k,Diabetes Mellitus_Rate_per_100k,Chronic Kidney Disease_Rate_per_100k,Poisonings_Rate_per_100k,Protein-Energy Malnutrition_Rate_per_100k,Road Injuries_Rate_per_100k,Chronic Respiratory Diseases_Rate_per_100k,Cirrhosis and Other Chronic Liver Diseases_Rate_per_100k,Digestive Diseases_Rate_per_100k,"Fire, Heat, and Hot Substances_Rate_per_100k",Acute Hepatitis_Rate_per_100k
Netherlands,NLD,2008,100,6510,1436,241,0,87,180,10,64,134,113,38765,6831,384,300,1794,0,359,15,46029,6,3267,2621,15,181,909,8668,1729,5879,111,5,16473520,10.475769,28.364182,101417.07,280.2013,1.6673564,0.6070348049475766,39.517965802087225,8.717019799047199,1.4629538799236592,0.0,0.5281202803043916,1.0926626489056377,0.06070348049475765,0.388502275166449,0.8134266386297525,0.6859493295907615,235.31704213792804,41.46654752596895,2.3310136509986936,1.8211044148427293,10.890204400759522,0.0,2.1792549497617997,0.09105522074213647,279.41205036931996,0.03642208829685459,19.83182707763732,15.91038223767598,0.09105522074213647,1.0987329969551134,5.5179463769734705,52.61777689285592,10.495631777543597,35.68757618286802,0.6738086334918099,0.030351740247378824
Netherlands,NLD,2009,100,6660,1467,237,0,86,178,10,79,138,106,37942,6681,380,308,1817,0,367,15,47071,11,3135,2706,15,174,866,8700,1696,5799,108,5,16545318,10.389954,26.322365,101369.4,280.1232,1.2507553,0.6044005923609326,40.25307945123811,8.866556689934882,1.4324294038954102,0.0,0.519784509430402,1.07583305440246,0.06044005923609326,0.47747646796513676,0.8340728174580869,0.6406646279025885,229.32167275358503,40.3800035756339,2.296722250971544,1.861553824471672,10.981958763198145,0.0,2.2181501739646228,0.09066008885413988,284.4974028302145,0.06648406515970258,18.947958570515237,16.355080029286835,0.09066008885413988,1.0516570307080226,5.2341091298456766,52.58285153540113,10.250634046441416,35.04919035101048,0.6527526397498072,0.03022002961804663
Netherlands,NLD,2010,98,6831,1502,233,0,84,165,6,59,136,102,37570,6452,369,315,1863,5,385,15,48019,3,3042,2851,15,169,834,8790,1678,5778,105,4,16617116,8.957306,27.303696,101326.66,278.81638,0.47938806,0.5897533603303967,41.10821637160143,9.03887293077812,1.4021687036426778,0.0,0.5055028802831972,0.9929520862705659,0.03610734859165694,0.3550555944846266,0.818433234744224,0.613824926058168,226.09218109809186,38.8274355188951,2.220601938386902,1.8956358010619894,11.211331737709479,0.030089457159714117,2.3168882012979872,0.09026837147914235,288.9731286704624,0.01805367429582847,18.30642573597007,17.15700847246899,0.09026837147914235,1.017023651998337,5.018921454240314,52.89726568677742,10.098021822800057,34.77137669376563,0.6318786003539965,0.024071565727771294
Netherlands,NLD,2011,96,7036,1541,227,0,83,163,6,69,141,96,37358,6259,348,334,1911,0,398,15,48950,0,2954,2991,15,160,819,8944,1656,5760,103,4,16701914,10.794952,27.038574,101598.54,280.5182,1.5667225,0.5747844229110508,42.12690832918909,9.226487455270096,1.3591256666750888,0.0,0.4969490323085127,0.975936051401055,0.035924026431940675,0.41312630396731775,0.8442146211506059,0.5747844229110508,223.67496324073997,37.474746906252776,2.083593533052559,1.999770804711364,11.441802418573104,0.0,2.382960419985398,0.08981006607985169,293.08018230724934,0.0,17.686595679992127,17.908127176322427,0.08981006607985169,0.9579740381850846,4.9036296079599015,53.55074873454623,9.915031295215627,34.487065374663054,0.6166957870816483,0.023949350954627115
Netherlands,NLD,2012,92,7254,1591,218,0,84,160,7,56,145,93,37670,6139,347,359,1968,0,411,15,50183,0,2929,3159,15,147,808,9232,1667,5812,102,5,16786712,10.115784,32.803535,101460.49,280.19492,1.5491817,0.5480525310733871,43.21275065659076,9.477734531932162,1.298646214934765,0.0,0.5003957892409187,0.9531348366493688,0.04169964910340988,0.33359719282727907,0.8637784457134905,0.5540096238024457,224.40368310363579,36.57059226369047,2.067111176983319,2.138596289732021,11.723558490787237,0.0,2.4483651116430662,0.08935639093587833,298.9447844223455,0.0,17.44832460341251,18.818455931095976,0.08935639093587833,0.8756926311716077,4.813330925079312,54.99588007466858,9.930473579340612,34.62262294128833,0.6076234583639727,0.029785463645292776
Netherlands,NLD,2013,92,7441,1622,207,0,82,144,7,54,149,93,37725,5758,342,410,1998,2,400,15,50842,1,2894,3285,14,131,776,9373,1648,5786,100,5,16871511,9.68985,25.684357,101456.664,279.38632,0.7403609,0.5452979285613482,44.103933548097736,9.613839566592464,1.2269203392630335,0.0,0.48602641458728857,0.853509801226458,0.04149005978184171,0.3200661754599217,0.8831455582134877,0.5512250799587541,223.60178646713976,34.12853774626351,2.0270857779128377,2.430132072936443,11.842448492017105,0.011854302794811917,2.3708605589623835,0.08890727096108939,301.34823134691374,0.005927151397405958,17.153176144092846,19.470692340478575,0.08298011956368342,0.7764568330601805,4.599469484387024,55.55519004788605,9.76794550292502,34.294497985390876,0.5927151397405959,0.029635756987029794
Netherlands,NLD,2014,92,7630,1647,194,0,81,146,6,51,151,91,37672,5468,339,445,1996,0,398,14,51271,186,2859,3361,14,115,756,9387,1628,5747,99,5,16956309,11.622894,28.889656,101247.414,281.48666,1.4325701,0.5425709097422087,44.998000449272304,9.713198786363236,1.14411691836944,0.0,0.4776983009686837,0.8610364437213311,0.03538505933101361,0.30077300431361564,0.8905239931638423,0.5366733998537063,222.17099251965743,32.247584070330404,1.999255852202269,2.6243919003835092,11.771429737450527,0.0,2.3472089356239025,0.08256513843903175,302.37122949339977,1.0969368392614218,16.860980771227982,19.821530735256122,0.08256513843903175,0.6782136371777608,4.458517475707715,55.35992532337079,9.601146098481692,33.89298932922253,0.5838534789617245,0.029487549442511342
Netherlands,NLD,2015,90,7861,1714,188,0,80,132,6,56,162,93,38669,5552,316,476,2034,1,407,15,52591,0,2931,3506,14,105,765,9805,1671,5886,100,5,17041107,10.723267,28.32508,101642.99,280.41547,1.8637246,0.5281347039250442,46.12963230616415,10.058032028083622,1.103214714865648,0.0,0.4694530701555949,0.7745975657567317,0.03520898026166962,0.3286171491089165,0.9506424670650797,0.5457391940558791,226.91600962308377,32.58004306879829,1.8543396271145998,2.79324576742579,11.935844308706,0.005868163376944937,2.388342494416589,0.08802245065417405,308.6125801569112,0.0,17.199586857825608,20.573780799568947,0.08215428727722912,0.6161571545792184,4.489144983362877,57.5373419109451,9.80570100287499,34.540009636697896,0.5868163376944937,0.02934081688472468
Netherlands,NLD,2016,95,8098,1770,187,0,81,127,7,61,171,93,39559,5618,329,497,2058,0,418,16,53752,3,3025,3583,14,100,776,10040,1713,6027,102,5,17041107,10.626587,26.32904,101521.15,280.55444,1.1949496,0.5574755208097689,47.520387026500096,10.386649177192538,1.0973465514887033,0.0,0.47532123353253986,0.745256748872007,0.04107714363861456,0.35795796599364116,1.0034559374575842,0.5457391940558791,232.13867502856473,32.96734185167666,1.9306257510148843,2.9164771983416333,12.07668022975268,0.0,2.4528922915629834,0.093890614031119,315.42551783754425,0.01760449013083481,17.751194215258433,21.02562937959371,0.08215428727722912,0.5868163376944937,4.553694780509271,58.91636030452717,10.052163864706678,35.36742067284713,0.5985526644483835,0.02934081688472468
Netherlands,NLD,2017,94,8311,1816,198,0,80,140,7,52,170,95,40577,5893,320,488,2041,4,418,16,54442,0,3136,3635,14,112,788,10283,1745,6177,104,5,17041107,10.825409,29.80423,101534.69,280.6194,1.7770891,0.551607357432824,48.77030582578937,10.656584692532006,1.1618963486350975,0.0,0.4694530701555949,0.8215428727722911,0.04107714363861456,0.3051444956011367,0.9975877740806393,0.5574755208097689,238.1124653462947,34.58108678033651,1.8778122806223796,2.8636637279491293,11.976921452344616,0.02347265350777975,2.4528922915629834,0.093890614031119,319.47455056763624,0.0,18.40256035009932,21.330773875194847,0.08215428727722912,0.657234298217833,4.624112741032611,60.34232400512478,10.239945092768915,36.247645179388876,0.6102889912022734,0.02934081688472468
Netherlands,NLD,2018,95,8506,1866,204,0,80,142,7,50,172,97,41547,6094,315,484,2029,3,421,16,55456,0,3245,3700,14,119,799,10517,1777,6322,106,5,17041107,11.227417,22.753716,101483.07,280.4159,0.6510595,0.5574755208097689,49.914597684293625,10.94999286137925,1.197105328896767,0.0,0.4694530701555949,0.833279199526181,0.04107714363861456,0.29340816884724685,1.009324100834529,0.5692118475636588,243.8045838219313,35.760587619102445,1.848471463737655,2.8401910744413494,11.906503491821278,0.01760449013083481,2.4704967816938184,0.093890614031119,325.4248682318584,0.0,19.04219015818632,21.712204494696266,0.08215428727722912,0.6983114418564474,4.688662538179004,61.7154742353299,10.427726320831153,37.09852886904589,0.6220253179561633,0.02934081688472468
Netherlands,NLD,2019,96,8715,1919,210,0,80,144,7,49,176,99,42569,6330,308,480,2017,0,425,16,56513,0,3357,3780,14,126,810,10766,1810,6478,108,5,17041107,11.099335,28.931618,101378.82,280.53168,1.5143917,0.5633436841867139,51.14104383007513,11.261005520357335,1.2323143091584368,0.0,0.4694530701555949,0.8450155262800709,0.04107714363861456,0.2875400054703019,1.0327967543423089,0.5809481743175487,249.80184679316903,37.14547417606145,1.8073943200990406,2.8167184209335696,11.836085531297938,0.0,2.493969435201598,0.093890614031119,331.6275169212892,0.0,19.699424456404152,22.18165756485186,0.08215428727722912,0.739388585495062,4.753212335325399,63.17664691618919,10.621375712270336,38.0139623558493,0.6337616447100531,0.02934081688472468
New Zealand,NZL,1990,26,770,160,12,0,72,79,6,51,26,35,11253,996,199,35,474,3,13,6,6762,0,428,308,8,7,779,1542,192,750,36,2,3397389,12.8461,46.29135,99347.586,282.77066,2.359774,0.7652935828072676,22.664463798522924,4.709498971121646,0.3532124228341235,0.0,2.119274537004741,2.325315116991313,0.17660621141706176,1.501152797045025,0.7652935828072676,1.0302028999328603,331.2249495126993,29.316631095232253,5.857439345332548,1.0302028999328603,13.951890701947876,0.08830310570853088,0.3826467914036338,0.17660621141706176,199.03520026702859,0.0,12.597909747750403,9.06578551940917,0.23547494855608234,0.20604057998657205,22.929373115648517,45.38779633418487,5.651398765345976,22.07577642713272,1.0596372685023705,0.058868737139020584
New Zealand,NZL,1991,26,807,165,12,0,69,74,8,61,27,34,11179,970,183,34,483,4,12,6,6833,0,440,315,8,7,734,1557,196,754,35,2,3443177,12.075684,47.549248,99106.99,281.95276,2.4270463,0.7551165682159239,23.437656559625022,4.792085913677978,0.34851533917658023,0.0,2.003963200265336,2.149177924922245,0.2323435594510535,1.771619640814283,0.7841595131473055,0.9874601276669773,324.6710813879159,28.17165658344023,5.314858922442848,0.9874601276669773,14.027742401857354,0.11617177972552675,0.34851533917658023,0.17425766958829011,198.45044271613105,0.0,12.778895769807942,9.148527653385232,0.2323435594510535,0.2033006145196718,21.31752157963416,45.219865258161285,5.692417206550811,21.898380478261792,1.016503072598359,0.058085889862763376
New Zealand,NZL,1992,26,844,174,12,0,68,78,6,58,29,33,11324,957,170,32,500,3,11,6,6980,0,466,334,8,7,707,1616,199,764,36,2,3488964,11.454987,47.5502,99234.01,281.2694,1.5392214,0.7452068866288102,24.19056201210445,4.987153779746652,0.34394163998252775,0.0,1.9490026265676572,2.2356206598864308,0.17197081999126387,1.6623845932488843,0.8311922966244422,0.9458395099519514,324.56626093017866,27.429345788606586,4.872506566419143,0.917177706620074,14.330901665938656,0.08598540999563194,0.31527983665065046,0.17197081999126387,200.05938725650364,0.0,13.356400352654827,9.573042312847022,0.2292944266550185,0.2006326233231412,20.26389495563726,46.31747418431374,5.703698863043585,21.897617745554268,1.0318249199475833,0.05732360666375463
New Zealand,NZL,1993,29,883,182,12,0,68,64,10,53,31,32,11434,929,171,33,512,0,11,6,7127,0,491,349,8,8,684,1667,204,770,36,2,3534752,11.575348,43.11657,99497.28,281.55826,1.910091,0.820425308479916,24.980536116819508,5.148876073908438,0.33948633454341354,0.0,1.92375589574601,1.8105937842315387,0.28290527878617794,1.499397977566743,0.8770063642371516,0.9052968921157694,323.4738957641158,26.28190039923593,4.837680267243642,0.9335874199943871,14.48475027385231,0.0,0.3111958066647957,0.16974316727170677,201.626592190909,0.0,13.890649188401337,9.87339422963761,0.22632422302894234,0.22632422302894234,19.35072106897457,47.16030997365586,5.771267687238029,21.783706466535698,1.0184590036302406,0.056581055757235585
New Zealand,NZL,1994,28,919,188,11,0,67,70,7,54,32,31,11271,892,161,34,520,2,11,6,7163,0,511,355,8,7,649,1698,205,767,34,2,3580540,12.088013,50.066948,99314.13,281.96805,2.6416397,0.782004948974177,25.6665195752596,5.250604657398046,0.307216229954141,0.0,1.8712261279024953,1.955012372435443,0.19550123724354426,1.5081524015930559,0.8937199416847738,0.8657911935071246,314.7849207102839,24.91244337446307,4.496528456601518,0.9495774380400721,14.522949052377573,0.05585749635529836,0.307216229954141,0.16757248906589509,200.0536231965011,0.0,14.271590318778733,9.914705603065459,0.22342998542119344,0.19550123724354426,18.12575756729432,47.42301440564831,5.725393376418082,21.42134985225692,0.9495774380400721,0.05585749635529836
New Zealand,NZL,1995,29,964,199,12,0,68,70,7,36,36,30,11483,848,142,33,556,0,12,5,7326,0,550,374,8,8,645,1784,214,778,34,2,3626328,12.366943,55.228233,99400.336,282.2588,2.0607433,0.7997070314654383,26.5833647700925,5.487644802124904,0.3309132543994917,0.0,1.8751751082637864,1.9303273173303686,0.19303273173303687,0.9927397631984751,0.9927397631984751,0.8272831359987293,316.6564083557803,23.38453664423075,3.915806843727319,0.9100114495986021,15.332314120509782,0.0,0.3309132543994917,0.13788052266645487,202.0225418108897,0.0,15.166857493310038,10.313463095450825,0.22060883626632782,0.22060883626632782,17.78658742397268,49.1957704873911,5.901286370124269,21.45420932690038,0.9375875541318932,0.055152209066581956
New Zealand,NZL,1996,32,1001,207,12,0,68,70,6,39,39,29,11425,821,144,32,567,3,12,5,7408,0,580,386,9,8,616,1849,216,774,35,2,3672115,12.210693,54.540634,99309.445,282.18015,1.8314439,0.8714324033969524,27.259494868760918,5.637078359474036,0.32678715127385716,0.0,1.8517938572185237,1.9062583824308335,0.16339357563692858,1.0620582416400357,1.0620582416400357,0.7897356155784881,311.1286002753182,22.35768759965306,3.921445815286286,0.8714324033969524,15.440692897689752,0.08169678781846429,0.32678715127385716,0.1361613130307738,201.73660138639448,0.0,15.794712311569763,10.51165336597574,0.24509036345539287,0.2178581008492381,16.775073765391333,50.35245355878016,5.882168722929429,21.077771257163786,0.9531291912154167,0.054464525212309524
New Zealand,NZL,1997,33,1035,213,12,0,69,68,4,35,40,28,11272,735,138,33,573,6,13,5,7413,0,608,396,9,8,593,1862,217,762,33,2,3717903,11.989471,43.308258,99502.586,281.80746,1.8792751,0.8875971212804638,27.838273349250905,5.729035964628448,0.32276258955653225,0.0,1.8558848899500604,1.8289880074870162,0.10758752985217743,0.9413908862065524,1.0758752985217743,0.753112708965242,303.18165912343596,19.769208610337603,3.711769779900121,0.8875971212804638,15.411913651324415,0.16138129477826613,0.34965947201957664,0.1344844123152218,199.38658969854782,0.0,16.353304537530967,10.651165455365565,0.24207194216739922,0.21517505970435485,15.949851300585301,50.081995146188596,5.836623494480626,20.495424436839798,0.8875971212804638,0.053793764926088714
New Zealand,NZL,1998,31,1067,218,11,0,67,63,6,16,40,28,11018,607,128,32,563,10,12,4,7408,0,632,394,8,7,560,1844,212,734,30,2,3763691,13.046753,50.813675,99664.44,282.88486,2.8405194,0.8236595405945918,28.349829994013856,5.792186446761968,0.292266288598081,0.0,1.7801673941883114,1.673888743789009,0.15941797559895327,0.42511460159720865,1.0627865039930218,0.7439505527951152,292.74454252487783,16.127785198094106,3.400916812777669,0.8502292031944173,14.95872004370178,0.26569662599825544,0.31883595119790653,0.10627865039930216,196.82806053950762,0.0,16.792026763089744,10.468447064331263,0.21255730079860433,0.1859876381987788,14.879011055902305,48.9944578340783,5.632768471163015,19.50213234827195,0.7970898779947663,0.05313932519965108
New Zealand,NZL,1999,31,1108,229,11,0,66,57,6,23,39,25,11196,580,135,33,551,2,13,4,7545,0,656,422,8,7,547,1919,221,748,29,2,3809478,13.078735,44.932365,99725.35,282.86588,1.2624717,0.8137597854614202,29.08534975133076,6.011322286150491,0.2887534722605039,0.0,1.7325208335630236,1.4962679926226112,0.1575018939602749,0.6037572601810537,1.0237623107417866,0.6562578915011453,293.8985341298729,15.22518308282657,3.5437926141061844,0.8662604167815118,14.463923928685242,0.05250063132009162,0.34125410358059555,0.10500126264018324,198.05863165504564,0.0,17.220207072990053,11.077633208539332,0.21000252528036648,0.18375220962032068,14.358922666045059,50.37435575162791,5.801319760870125,19.635236113714267,0.7612591541413285,0.05250063132009162
New Zealand,NZL,2000,30,1145,236,9,0,63,67,6,21,39,23,11070,518,144,36,532,2,15,5,7559,0,643,475,8,6,519,1894,217,757,28,2,3855266,12.551422,48.101425,99485.625,282.34097,1.826706,0.7781564229290535,29.699636808458873,6.121497193708553,0.23344692687871602,0.0,1.634128488151012,1.737882677874886,0.1556312845858107,0.5447094960503374,1.0116033498077694,0.5965865909122743,287.1397200608207,13.436167569241656,3.7351508300594563,0.9337877075148641,13.799307233275213,0.05187709486193689,0.38907821146452676,0.12969273715484225,196.06948003069047,0.0,16.678485998112713,12.32081002971001,0.20750837944774755,0.1556312845858107,13.462106116672626,49.12760883425424,5.628664792520153,19.635480405243115,0.7262793280671165,0.05187709486193689
New Zealand,NZL,2001,31,1192,249,9,0,60,61,4,15,42,21,11223,519,138,38,540,2,16,5,7613,0,651,508,7,6,506,1954,222,776,28,2,3904373,12.812256,42.19818,99502.914,282.43948,1.6204991,0.7939815176470076,30.529869968878483,6.377464448196932,0.23051076318784092,0.0,1.536738421252273,1.562350728273144,0.10244922808348485,0.38418460531306825,1.075716894876591,0.5378584474382955,287.4469216952376,13.292787343832158,3.5344983688802274,0.9732676667931062,13.830645791270454,0.051224614041742424,0.4097969123339394,0.12806153510435608,194.98649334989256,0.0,16.67361187058716,13.011051966602578,0.1792861491460985,0.15367384212522728,12.959827352560833,50.04644791878235,5.685932158633409,19.87515024819606,0.717144596584394,0.051224614041742424
New Zealand,NZL,2002,28,1244,261,10,0,62,72,7,13,45,21,11334,526,144,39,539,2,18,6,7469,0,661,538,8,6,495,1977,231,804,28,1,3953480,12.488373,45.02487,99212.25,282.17184,2.37221,0.7082367939132107,31.4659489867155,6.601778686119571,0.25294171211186095,0.0,1.568238615093538,1.8211803272053988,0.17705919847830268,0.3288242257454192,1.1382377045033742,0.531177595434908,286.68413650758316,13.304734057083886,3.6423606544107976,0.9864726772362576,13.633558282829306,0.05058834242237219,0.4552950818013497,0.15176502726711658,188.92216477634892,0.0,16.71944717059401,13.608264111618118,0.20235336968948875,0.15176502726711658,12.520614749537117,50.00657648451491,5.842953549783988,20.33651365379362,0.7082367939132107,0.025294171211186094
New Zealand,NZL,2003,27,1266,264,10,0,59,66,6,12,46,22,11019,513,139,40,543,5,20,6,7784,0,651,557,9,6,485,1944,228,785,26,1,4002588,12.579132,42.964935,99458.56,282.2543,1.882771,0.6745635573783761,31.629535690408307,6.595732561033011,0.24983835458458378,0.0,1.4740462920490442,1.6489331402582528,0.14990301275075027,0.29980602550150054,1.1492564310890854,0.5496443800860843,275.29688291675285,12.816707590189148,3.4727531287257145,0.9993534183383351,13.5662226539429,0.12491917729229189,0.49967670916916757,0.14990301275075027,194.47417520864002,0.0,16.264476883456403,13.915996350361315,0.22485451912612542,0.14990301275075027,12.117160197352314,48.568576131243084,5.69631448452851,19.612310834889826,0.6495797219199178,0.02498383545845838
New Zealand,NZL,2004,27,1299,271,9,0,57,59,5,15,47,22,10854,518,139,42,544,13,23,5,7945,0,639,579,9,6,472,1928,230,795,26,1,4051695,12.016418,60.28843,99242.78,281.93268,2.4836855,0.6663877710439705,32.060656095782136,6.688558738996889,0.22212925701465683,0.0,1.4068186277594932,1.4561806848738614,0.12340514278592046,0.3702154283577614,1.1600083421876524,0.54298262825805,267.8878839596762,12.78477279262136,3.4306629694485884,1.036603199401732,13.426479535108145,0.3208533712433932,0.5676636568152341,0.12340514278592046,196.0907718868276,0.0,15.771177248040635,14.29031553460959,0.22212925701465683,0.14808617134310456,11.649445478990891,47.58502305825093,5.676636568152341,19.621417702961356,0.6417067424867864,0.024681028557184095
New Zealand,NZL,2005,25,1335,274,10,0,57,69,6,14,49,20,10566,514,129,43,545,0,27,6,8000,0,627,596,8,7,455,1885,231,790,25,1,4100802,12.871979,35.91633,99506.38,282.94983,1.8313694,0.6096368466460951,32.55460761090148,6.681619839241201,0.24385473865843804,0.0,1.3899720103530968,1.6825976967432226,0.14631284319506282,0.34139663412181326,1.1948882194263464,0.4877094773168761,257.65691686650564,12.534133567043714,3.1457261286938505,1.0485753762312835,13.290083256884872,0.0,0.6584077943777826,0.14631284319506282,195.08379092675042,0.0,15.289692113884065,14.533742424042908,0.19508379092675043,0.17069831706090663,11.095390608958931,45.96661823711557,5.633044463009918,19.264524354016604,0.6096368466460951,0.024385473865843804
New Zealand,NZL,2006,24,1382,283,10,0,56,67,8,17,49,20,10462,531,132,44,541,4,34,6,8148,0,621,622,8,7,441,1889,236,810,24,1,4149909,12.362671,56.814194,99419.65,282.20905,2.3179035,0.5783259343759104,33.30193505447951,6.819426642849277,0.240969139323296,0.0,1.3494271802104576,1.6144932334660833,0.19277531145863677,0.4096475368496032,1.1807487826841505,0.481938278646592,252.10191356003227,12.795461298067018,3.180792639067507,1.0602642130225024,13.036430437390315,0.09638765572931839,0.8192950736992064,0.1445814835939776,196.3416547206216,0.0,14.964183551976681,14.988280465909012,0.19277531145863677,0.1686783975263072,10.626739044157354,45.51907041817062,5.686871688029786,19.518500285186978,0.5783259343759104,0.024096913932329597
New Zealand,NZL,2007,24,1434,293,11,0,58,63,11,12,53,19,10425,550,137,45,544,1,46,6,8377,0,618,652,9,8,443,1915,243,835,25,1,4199016,12.567261,37.0903,99526.945,282.40887,2.0078428,0.5715624803525396,34.15085820106425,6.977825280970589,0.2619661368282474,0.0,1.3812759941853043,1.5003515109254169,0.2619661368282474,0.2857812401762698,1.2622004774451918,0.45248696361242735,248.27245240313442,13.09830684141237,3.262669158679081,1.071679650661012,12.955416221324233,0.02381510334802249,1.0954947540090345,0.1428906200881349,199.4991207463844,0.0,14.717733869077897,15.527447382910662,0.2143359301322024,0.19052082678417992,10.550090783173962,45.60592291146307,5.787070113569465,19.88561129559878,0.5953775837005623,0.02381510334802249
New Zealand,NZL,2008,19,1482,303,11,0,58,64,7,8,54,18,10388,571,141,48,543,11,55,6,8544,0,612,673,10,8,432,1943,249,859,26,1,4248124,12.79071,51.88179,99434.32,282.49442,1.8160379,0.44725624769898426,34.885987320520776,7.132560160673276,0.25893782761520145,0.0,1.3653085456074256,1.5065473606702628,0.16477861757331,0.18831842008378286,1.2711493355655343,0.4237164451885114,244.53146847879205,13.441227233480001,3.319112153976673,1.1299105205026971,12.782112763186761,0.25893782761520145,1.294689138076007,0.14123881506283714,201.1240726494801,0.0,14.406359136409389,15.842287089548233,0.2353980251047286,0.18831842008378286,10.169194684524275,45.737836277848764,5.8614108251077415,20.220690356496185,0.6120348652722943,0.023539802510472857
New Zealand,NZL,2009,18,1526,308,12,0,57,74,10,10,55,18,10259,595,147,49,537,7,64,7,8643,0,592,685,9,9,416,1929,253,879,25,1,4297231,11.980438,44.161797,99446.15,281.785,1.7131616,0.4188743867853509,35.51123967969141,7.167406173882671,0.2792495911902339,0.0,1.326435558153611,1.722039145673109,0.23270799265852823,0.23270799265852823,1.2798939596219054,0.4188743867853509,238.73512966838413,13.846125563182431,3.4208074920803653,1.1402691640267884,12.496419205762967,0.16289559486096977,1.4893311530145807,0.16289559486096977,201.12951805476595,0.0,13.776313165384872,15.940497497109185,0.20943719339267544,0.20943719339267544,9.680652494594774,44.8893717838301,5.887512214260765,20.45503255468463,0.5817699816463207,0.023270799265852824
New Zealand,NZL,2010,17,1579,314,12,0,56,61,7,15,56,17,10225,630,155,51,534,1,70,7,8727,0,570,691,9,10,399,1933,254,891,23,1,4346338,12.695099,43.52951,99567.82,282.79947,1.7420747,0.3911338694781676,36.32943411211921,7.224472648008507,0.27609449610223596,0.0,1.2884409818104343,1.4034803551863662,0.1610551227263043,0.3451181201277949,1.2884409818104343,0.3911338694781676,235.25551855378023,14.494961045367386,3.566220574653881,1.1734016084345027,12.2862050765495,0.02300787467518633,1.6105512272630431,0.1610551227263043,200.7897222903511,0.0,13.11448856485621,15.898441400553754,0.20707087207667696,0.23007874675186327,9.180141995399346,44.474221747135175,5.844000167497327,20.50001633559102,0.5291811175292856,0.02300787467518633
New Zealand,NZL,2011,17,1641,327,13,0,56,59,7,10,57,17,10420,688,147,53,531,188,78,7,8951,0,567,717,9,10,378,1982,263,927,22,1,4395188,12.637726,49.962997,99447.375,282.59305,1.5826339,0.38678664029843546,37.336286866454856,7.439954786916965,0.2957780190517448,0.0,1.2741206974536696,1.3423771633886878,0.1592650871817087,0.22752155311672673,1.2968728527653426,0.38678664029843546,237.0774583476293,15.6534828544308,3.344566830815883,1.2058642315186519,12.081394470498191,4.2774051985944626,1.7746681143104688,0.1592650871817087,203.65454219478212,0.0,12.900472061718407,16.313295358469308,0.20476939780505407,0.22752155311672673,8.60031470781227,45.094771827735244,5.983816846969914,21.09124797392057,0.5005474168567988,0.022752155311672673
New Zealand,NZL,2012,15,1694,337,13,0,53,59,7,12,57,16,10438,728,143,53,531,2,82,7,9117,0,558,734,9,10,366,2009,268,944,22,1,4444039,12.371155,44.465065,99488.32,282.08896,1.6729228,0.3375307912464315,38.11847735809699,7.5831917766698265,0.29252668574690727,0.0,1.1926087957373912,1.3276211122359638,0.15751436924833467,0.2700246329971452,1.2826170067364395,0.36003284399619356,234.87642660201678,16.381494401826806,3.21779354321598,1.1926087957373912,11.948590010123674,0.045004105499524195,1.845168325480492,0.15751436924833467,205.15121491958104,0.0,12.556145434367249,16.51650671832538,0.2025184747478589,0.22502052749762097,8.235751306412928,45.20662397427205,6.030550136936242,21.24193779577542,0.4950451604947661,0.022502052749762098
